day,hour,cost_to_go,T1,T2,H,Occ1,Occ2,price_t,price_previous,vent_counter,low_override_r1,low_override_r2,current_time
5,3,177.1700667208066,19.276562210123547,19.058614845162886,68.04928940948483,33.86182316647451,20.925934954490288,7.568433150630026,7.878775016079938,0,1,1,3
5,4,134.41428148470789,21.016457499369583,20.838185727939262,78.55745253781963,35.28074154611529,23.09794250018918,7.125964206016454,7.568433150630026,0,1,1,4
5,5,82.97672515716656,22.028798669297178,21.85245258271201,73.69741189507597,33.91224422051305,22.42086331979994,6.429694540942667,7.125964206016454,1,0,1,5
5,6,42.89844126240657,22.921122677878213,22.891712603711486,68.7747942881088,30.050576373092493,25.934881365978743,5.009785486844997,6.429694540942667,2,0,0,6
5,7,20.87567650688183,20.697076227706745,23.696104227888796,63.46076083796737,27.15033819019525,26.66058708679685,4.404552951104948,5.009785486844997,3,0,0,7
5,8,12.002659503317798,20.43568711167284,19.415215400014368,58.46542998320365,30.809830415752774,24.771664835559893,4.436508501782018,4.404552951104948,4,0,0,8
5,9,12.002659503317798,18.48208769072516,18.509977863384613,70.27040139514993,39.74787077635845,25.835303734454214,5.475309228596505,4.436508501782018,4,0,0,9
6,0,80.02825716299756,21.0,21.0,40.0,29.01257819165574,17.67497995388691,5.474584484043433,0.0,0,0,0,0
6,1,80.02825716299756,19.180251563833117,18.95349959907774,48.40376046619768,29.01257819165574,17.67497995388691,5.474584484043433,5.474584484043433,0,0,0,1
6,2,80.02825716299756,17.440608110918568,17.430995056586426,57.73349632378941,27.85689903172367,23.974966843785936,3.747444294252605,5.474584484043433,0,1,1,2
6,3,64.71973100850286,19.221730789761878,19.118642827064754,68.00556498806338,31.18282104234684,25.88422709250853,2.551421025749117,3.747444294252605,0,1,1,3
6,4,46.476831282972825,20.1901528003745,20.16113128782188,62.54140371591035,27.98713844472981,24.989743376642245,2.2803624656912547,2.551421025749117,1,1,1,4
6,5,33.96259350469375,21.351978909446323,21.192430984971917,57.826999881659106,32.77745991641811,24.364741004408312,1.5642797222848843,2.2803624656912547,2,1,1,5
6,6,24.633378353157674,22.36263899786463,22.27592914892884,53.164393058012536,32.079336702378924,25.35062538847351,1.1661518939420097,1.5642797222848843,3,0,0,6
6,7,15.063315973132905,20.22929494412712,23.14516588158133,48.19344673073677,30.61203285489704,25.1049319935709,1.914012476004954,1.1661518939420097,4,0,0,7
6,8,4.33691920961054,22.95765766794233,19.00413473704902,43.44775391779577,30.453227872145572,26.515145389293345,2.145279352704473,1.914012476004954,5,0,0,8
6,9,0.0,18.106075638051635,19.237345389347436,38.91671645358219,30.45012968760041,27.7107732889908,2.16845960480527,2.145279352704473,6,0,0,9
7,0,246.9174782622472,21.0,21.0,40.0,30.779173783334635,20.680614680722343,7.845378414083635,0.0,0,0,0,0
7,1,246.9174782622472,19.215583475666694,19.013612293614447,49.262761923530256,30.779173783334635,20.680614680722343,7.845378414083635,7.845378414083635,0,0,0,1
7,2,246.9174782622472,17.550517869063643,17.35387967486956,58.11454585737656,31.01902742537257,18.15754998488469,7.8555193269582,7.845378414083635,0,1,1,2
7,3,202.7369622552026,19.268053317723382,19.093935960420303,68.31552102443551,34.16376251975196,22.508321741686643,7.363419334507431,7.8555193269582,0,1,1,3
7,4,163.81894597280967,21.09269060451214,20.899862623181882,79.84769515109312,38.16039673152284,25.90723730546388,6.486336047065486,7.363419334507431,0,1,1,4
7,5,110.04169612931531,22.144179897946714,21.96555062466907,75.92689694068889,36.68750221857296,24.863618834736847,6.722156230436796,6.486336047065486,1,0,1,5
7,6,55.13259619695722,23.137540209408233,23.032335288647534,72.36695919000292,35.74779326113881,27.808108123939096,6.86363749154476,6.722156230436796,2,0,0,6
7,7,20.71092963549226,21.026919284097403,23.916096939525037,69.10942189872846,36.17754748869626,29.05835644866782,6.884333312292993,6.86363749154476,3,0,0,7
7,8,7.999877301422392,20.83281560751616,19.764004204310538,66.3736770242022,39.11882801297138,29.015922684104915,6.355526167034934,6.884333312292993,4,0,0,8
7,9,7.999877301422392,18.722941192649248,18.936185527490377,78.14026879928726,35.36995430602813,30.0,5.547577588169711,6.355526167034934,4,0,0,9
8,0,65.94412612227451,21.0,21.0,40.0,32.21736375634937,19.458250283585784,2.6155685206487416,0.0,0,0,0,0
8,1,65.94412612227451,19.244347275126987,18.989165005671715,49.30161052718833,32.21736375634937,19.458250283585784,2.6155685206487416,2.6155685206487416,0,0,0,1
8,2,65.94412612227451,17.5536214361425,17.488215197723108,59.355382527134005,31.47616742569292,24.378121462894168,1.0817492472498542,2.6155685206487416,0,1,1,2
8,3,58.172824878616275,18.661916438763985,18.55247887975141,55.714755429085855,34.780299379992755,28.32732785307307,0.9714126554572792,1.0817492472498542,1,1,1,3
8,4,49.33831309235593,19.770134448265026,19.60337923975184,50.57108477163821,32.368354523625115,22.389030712776854,1.104313973282543,0.9714126554572792,2,1,1,4
8,5,36.15967101969713,20.958790721819582,20.877527239948847,47.40379378499277,36.150887258824426,29.586385037589807,1.6473302590823506,1.104313973282543,3,1,1,5
8,6,25.05008541069048,22.141146242526492,22.0102436773263,44.09212757334361,36.34963410056533,28.58555361249489,1.3886982011258318,1.6473302590823506,4,0,0,6
8,7,16.650831137800388,19.986432399757238,22.861952339088162,38.33264010251982,29.761861114551024,21.574319603094565,1.679850854578018,1.3886982011258318,5,0,0,7
8,8,6.083242348943665,22.617407061128493,18.66591086313509,31.741893266619556,25.580041971796938,21.138031162090503,2.113517757771345,1.679850854578018,6,0,0,8
8,9,0.0,18.065774490446575,18.90592089231588,26.88567914887919,29.933941262016344,26.420424750537165,2.6739149201227184,2.113517757771345,7,0,0,9
9,0,150.70073153058837,21.0,21.0,40.0,33.24437219818739,19.98399187856279,4.816835470534411,0.0,0,0,0,0
9,1,150.70073153058837,19.26488744396375,18.999679837571257,49.581105533815034,33.24437219818739,19.98399187856279,4.816835470534411,4.816835470534411,0,0,0,1
9,2,150.70073153058837,17.49365050940033,17.404208131024973,58.08753008683389,27.85407359904675,19.40384058439131,3.2669729024753416,4.816835470534411,0,1,1,2
9,3,129.3504749713317,18.39811742414377,18.41403235135496,51.99291484850224,25.01012455105857,24.464235235987815,2.6687820699070857,3.2669729024753416,1,1,1,3
9,4,108.808735132973,19.62168503413475,19.47053746683937,47.57581240610489,33.056264888307936,25.737610431706766,2.567717479794837,2.6687820699070857,2,1,1,4
9,5,83.9860292223023,20.77207399724012,20.755804827730476,43.91102780332515,33.02704542917933,29.946373444266555,3.102838238833836,2.567717479794837,3,1,1,5
9,6,47.305749529444476,21.99181337590115,21.889985846663215,40.671402324142576,35.33541400454128,30.0,4.58503496160723,3.102838238833836,4,1,1,6
9,7,11.387510053522874,23.74122511272202,23.545353263829814,52.43934224071302,38.349224682063095,27.028219298883776,5.986373245986933,4.58503496160723,4,0,0,7
9,8,11.387510053522874,22.14466817453462,21.98223399873204,64.89148518041836,40.11917920538199,29.059392681869905,6.334199935528179,5.986373245986933,4,0,0,8
9,9,11.387510053522874,20.597925153184523,20.3887660060279,78.01248977949496,42.89446999487001,30.0,5.905328841960904,6.334199935528179,4,0,0,9
10,0,71.69489884577965,21.0,21.0,40.0,25.90433139596119,21.46027891507768,3.540414306427775,0.0,0,0,0,0
10,1,71.69489884577965,19.118086627919226,19.029205578301553,48.525629855987,25.90433139596119,21.46027891507768,3.540414306427775,3.540414306427775,0,0,0,1
10,2,71.69489884577965,17.520030440883517,17.361826924433377,57.83797104307545,30.489310191965156,21.24591862519289,1.297423150968267,3.540414306427775,0,1,1,2
10,3,65.95380436329819,18.576691005092716,18.418224791892303,53.51786032649848,34.814540824005924,24.518177417233144,0.7176368103101821,1.297423150968267,1,1,1,3
10,4,57.29796997745252,19.79381389406782,19.61792847230017,50.49603189860704,38.858330954607,27.68706666821836,1.0819792982307084,0.7176368103101821,2,1,1,4
10,5,47.498589899871895,20.999815559756176,20.85281251893201,47.16587966959523,37.41046049216204,27.422027124438983,1.224922509697578,1.0819792982307084,3,1,1,5
10,6,33.220386287359645,22.16459362763641,21.98428667004335,43.69951491133878,37.64807241751762,26.427678925502114,1.7847754515640313,1.224922509697578,4,0,1,6
10,7,21.10542996631232,20.09682900471789,22.980769543186774,40.02327966164998,35.70869080442363,27.201113363971903,2.4229912642094638,1.7847754515640313,5,0,0,7
10,8,6.866316143983765,23.001813961744197,18.945033364099253,37.547665586588515,39.57992180521409,30.0,2.8478227644657115,2.4229912642094638,6,0,0,8
10,9,0.0,18.20938001973594,19.291893287963813,34.55835378617901,36.72604555328055,30.0,3.4331580719918824,2.8478227644657115,7,0,0,9
11,0,86.3861267211438,21.0,21.0,40.0,34.82587986096777,15.596075442048257,4.799463810209832,0.0,0,0,0,0
11,1,86.3861267211438,19.296517597219356,18.911921508840965,49.07595195454289,34.82587986096777,15.596075442048257,4.799463810209832,4.799463810209832,0,0,0,1
11,2,86.3861267211438,17.53096206546597,17.393368765696664,58.27526444554273,31.8779489654034,19.22934265126242,3.0888686722699545,4.799463810209832,0,1,1,2
11,3,69.12300802873857,18.572338177586566,18.329533875364987,52.77372495931408,33.48666984206323,19.282555234444267,2.157889836550654,3.0888686722699545,1,1,1,3
11,4,52.508745699557245,19.629117850541633,19.44351234608574,47.4535413304281,33.34954868670936,20.42720893059076,2.0767827911476653,2.157889836550654,2,1,1,4
11,5,41.0001352721724,20.6507543532275,20.618470610815223,41.619569644506186,27.660324605054164,23.26205491760185,1.4385763034231056,2.0767827911476653,3,1,1,5
11,6,30.065404477224682,21.616725476715256,21.605045742526894,34.53478840893947,22.52084021289357,21.452597367291343,1.3668413493684646,1.4385763034231056,4,1,1,6
11,7,17.929698339089487,22.538272476982247,22.370123205249442,27.845310903538483,27.3761145069524,18.79345490748656,1.5169632672668991,1.3668413493684646,5,0,0,7
11,8,6.3897358011099925,23.042738953555858,20.00562089539583,20.45385274840227,23.323909449951604,18.945767465958323,2.307992507595899,1.5169632672668991,6,0,0,8
11,9,0.0,18.551825007482464,19.451057696988215,13.056774081754401,21.41679412453456,20.82165772742172,3.1948679005549963,2.307992507595899,7,0,0,9
12,0,47.758623413863745,21.0,21.0,40.0,26.68594523517113,17.989768671675385,3.320456356147975,0.0,0,0,0,0
12,1,47.758623413863745,19.133718904703425,18.959795373433508,48.041628503232374,26.68594523517113,17.989768671675385,3.320456356147975,3.320456356147975,0,0,0,1
12,2,47.758623413863745,17.39715829982498,17.40985551154767,57.11597892230178,26.19352513331667,24.21953275040224,1.379961674883056,3.320456356147975,0,1,1,2
12,3,39.44716696943494,18.531407323211848,18.376674753102424,52.62059750663646,32.9525812324119,25.406410902780777,1.0389320555536008,1.379961674883056,1,1,1,3
12,4,29.743456520349426,19.620046061233538,19.594578656073633,48.52806337463066,32.095695704802225,28.501336895165583,1.212963806135689,1.0389320555536008,2,1,1,4
12,5,21.37907971998767,20.783705737764304,20.7338783185518,43.77916790166276,29.91198137187892,27.03859933385496,1.0455471000452197,1.212963806135689,3,1,1,5
12,6,13.478140911255062,21.798609115806208,21.864948764526087,38.658757968493006,26.158520167291893,28.728091315098357,0.9876173510915758,1.0455471000452197,4,1,1,6
12,7,5.245876113313782,22.617436272427867,22.768599076745137,32.68956551073374,20.808959032893394,29.362193979555126,1.02903309974266,0.9876173510915758,5,0,0,7
12,8,0.869564364777178,23.303210103480914,20.292053518365883,26.351360009428845,23.20573386964927,24.915346678656856,0.8752623497073209,1.02903309974266,6,0,0,8
12,9,0.0,18.891800623021442,19.830706946122966,21.000984564394173,25.91552896350606,27.693496341856868,0.434782182388589,0.8752623497073209,7,0,0,9
13,0,134.63283482709002,21.0,21.0,40.0,29.72369114070828,15.898684800310212,4.21110481848003,0.0,0,0,0,0
13,1,134.63283482709002,19.194473822814167,18.917973696006207,48.21202766938333,29.72369114070828,15.898684800310212,4.21110481848003,4.21110481848003,0,0,0,1
13,2,134.63283482709002,17.536817816914052,17.315488841640192,57.54065446355119,33.51982753892794,18.305876873115736,3.424457236432632,4.21110481848003,0,1,1,2
13,3,114.43872554316303,19.11804403469671,19.120556240187042,67.05306477284032,28.020524147543284,24.82619979295188,3.3656848806544994,3.424457236432632,0,1,1,3
13,4,81.64131829997586,20.176708559463048,20.05899044209323,61.37300179066369,28.812825331466435,22.964602545330152,4.099675905398395,3.3656848806544994,1,1,1,4
13,5,47.38113969673366,21.191732847703765,21.230009070333082,56.49082537076474,28.031045814821496,28.179085185739893,4.282522325405276,4.099675905398395,2,1,1,5
13,6,19.015973870678472,22.232655205748113,22.28099206826032,51.69754130074213,26.85649546185668,29.847481926906653,3.5456457282568987,4.282522325405276,3,0,0,6
13,7,0.0,20.15254757119054,23.15418467204658,47.12889680078316,28.57253350987129,29.37944149035664,3.803194774135694,3.5456457282568987,4,0,0,7
13,8,0.0,20.628862215267805,19.730489042640784,57.90983518211509,29.894102118510705,30.0,4.471584176260079,3.803194774135694,4,0,0,8
13,9,0.0,18.53934428611917,18.762658469165746,68.38580656024448,30.254864713342,27.944976276265702,4.6814320876455815,4.471584176260079,4,0,0,9
14,0,277.75081342728333,21.0,21.0,40.0,26.261996141262443,21.0592616014806,6.718174782949236,0.0,0,0,0,0
14,1,277.75081342728333,19.12523992282525,19.021185232029612,48.517826393693746,26.261996141262443,21.0592616014806,6.718174782949236,6.718174782949236,0,0,0,1
14,2,277.75081342728333,17.570890894040453,17.3888198851944,58.53787142210776,33.165643814379706,22.501273010142626,7.095742357852822,6.718174782949236,0,1,1,2
14,3,231.5816502824602,19.301850767461467,19.1733648485563,69.30984642409005,34.49983332225874,25.34447224430956,7.694860524137188,7.095742357852822,0,1,1,3
14,4,189.27594636980612,21.044637273419696,21.025825013356254,80.62606874570497,32.86790178674952,30.0,7.050950652109013,7.694860524137188,0,1,1,4
14,5,136.10543035007754,22.151535324810162,22.073546492935172,77.11236881290304,33.99720182290064,29.8155763281998,6.646314502466072,7.050950652109013,1,0,0,5
14,6,104.28564680478718,23.13803823961458,20.102448769774938,73.25358917367151,32.42248732052146,29.47318135041445,6.363956709058075,6.646314502466072,2,0,0,6
14,7,68.88453198225551,19.203445542427534,23.012094773748956,69.17681547358009,32.89298551828559,27.79160503676208,7.0802229645063335,6.363956709058075,3,0,0,7
14,8,55.07623091761467,19.647313406525786,18.25011775817345,64.23912762521888,34.3158890617833,21.585845113987737,6.904150532320421,7.0802229645063335,4,0,0,8
14,9,55.07623091761467,17.424613758985373,17.630145721083043,74.43146228139557,33.65270902180258,22.97137240140121,7.120588356391643,6.904150532320421,4,1,1,9
15,0,284.65848186506673,21.0,21.0,40.0,27.966960170684136,18.15766526431868,7.050567612508024,0.0,0,0,0,0
15,1,284.65848186506673,19.159339203413683,18.963153305286376,48.302432578300504,27.966960170684136,18.15766526431868,7.050567612508024,7.050567612508024,0,0,0,1
15,2,284.65848186506673,17.558086371394566,17.3140283399951,57.72796742996174,33.754886275556096,18.60919623367299,7.3089941957224385,7.050567612508024,0,1,1,2
15,3,237.67484175846596,19.185010260257965,19.1243056733046,67.71637343939324,31.09362215775104,24.397522339090624,7.830606684433463,7.3089941957224385,0,1,1,3
15,4,189.03150874213776,21.080495080615474,20.863692376747267,79.23990972417641,37.885175012142064,26.134471014431107,8.107222169388034,7.830606684433463,0,1,1,4
15,5,123.40072470535304,22.086162641995735,21.99742002354126,75.47554353974644,35.054679672512414,27.36550819176548,8.20384800459809,8.107222169388034,1,0,1,5
15,6,63.84979548522899,23.052458039319877,22.954696983664896,70.66291915575974,31.40786162982004,25.18866957025388,7.443866152515507,8.20384800459809,2,0,0,6
15,7,28.00545134722804,20.743030223004006,23.81124233920129,65.22472475980602,25.58847613483113,27.532666109870476,7.168868827600191,7.443866152515507,3,0,0,7
15,8,13.49199137050754,20.42420264686803,19.581895933875277,60.32131246300813,26.092153906678394,30.0,7.25672998836025,7.168868827600191,4,0,0,8
15,9,13.49199137050754,18.46772101486383,18.58793476920347,71.44150778521775,34.2013879395368,27.577474961627782,7.582481516187621,7.25672998836025,4,0,0,9
16,0,189.76051128945932,21.0,21.0,40.0,34.62841056110579,15.575079902738878,7.829453572332031,0.0,0,0,0,0
16,1,189.76051128945932,19.292568211222118,18.91150159805478,49.036628283492036,34.62841056110579,15.575079902738878,7.829453572332031,7.829453572332031,0,0,0,1
16,2,189.76051128945932,17.59821416619066,17.373942355730204,58.701763295261685,35.31239211518222,18.38280239464918,7.930253572494083,7.829453572332031,0,1,1,2
16,3,150.99881481087817,19.287372553133252,19.05604339499562,68.18673077048724,33.81239940752076,18.88186434373233,6.4602827464301935,7.930253572494083,0,1,1,3
16,4,106.96311818490852,20.250466064350448,20.106772744981924,62.751519105010004,31.89615815503073,21.24155481454018,5.504462078246204,6.4602827464301935,1,1,1,4
16,5,68.04027929977227,21.330569364290827,21.11018418272072,57.05597490289695,32.433039984202544,19.258381115169357,4.865354860642032,5.504462078246204,2,1,1,5
16,6,25.530314913252017,22.268426692831955,22.155966215177703,51.30540734419037,30.157268695613837,21.228467089349618,5.313745548315031,4.865354860642032,3,0,0,6
16,7,0.0,20.146471309569804,23.00219275376948,46.037109589741036,31.48292371505573,22.58208876022572,5.106062982650403,5.313745548315031,4,0,0,7
16,8,0.0,20.479216019543056,19.61315570076214,55.69558438981484,27.062693804896934,26.59549952884645,5.396712350299118,5.106062982650403,4,0,0,8
16,9,0.0,18.28771170142825,18.54514227703958,64.11175103117796,23.437928671026736,23.31855266987953,6.212880434788941,5.396712350299118,4,0,0,9
17,0,64.20145467094943,21.0,21.0,40.0,25.81871451238587,16.634519240858396,2.162420574632746,0.0,0,0,0,0
17,1,64.20145467094943,19.11637429024772,18.93269038481717,47.64158207558397,25.81871451238587,16.634519240858396,2.162420574632746,2.162420574632746,0,0,0,1
17,2,64.20145467094943,17.382145859313844,17.337459713132375,56.28930012919906,26.516221983085657,21.52665609255376,0.0,2.162420574632746,0,1,1,2
17,3,64.20145467094943,18.36006620231753,18.271407129042426,50.01244674424899,26.782585747821816,21.67933989134448,0.0,0.0,1,1,1,3
17,4,60.06871902328827,19.443389176547345,19.24050699735247,43.38388655570696,28.990997005707317,17.517001946836952,0.5165919559576447,0.0,2,1,1,4
17,5,49.467640568223615,20.517352848745254,20.39990539932775,37.530960010150736,29.866339952854123,20.95073479405577,1.3251348068830813,0.5165919559576447,3,1,1,5
17,6,30.637487189831738,21.67753833102305,21.450742634691842,32.455696892193416,34.11946184014111,21.0179652823182,2.353769172298984,1.3251348068830813,4,1,1,6
17,7,8.892647651676922,22.49578222739853,22.40122252390483,26.420972062008317,28.96850244820124,20.838581828548215,2.718104942269352,2.353769172298984,5,0,0,7
17,8,8.892647651676922,20.883124009955566,20.806221032554056,36.29064718941295,30.047536454031103,24.783992031550195,3.485124369501524,2.718104942269352,5,0,0,8
17,9,0.0,18.426863389916807,18.39759191555948,29.295741863996305,23.54493328550933,20.92781490662042,4.446323825838461,3.485124369501524,6,0,0,9
18,0,186.90260572978423,21.0,21.0,40.0,34.443744382523725,18.677464581644607,5.439305139141203,0.0,0,0,0,0
18,1,186.90260572978423,19.288874887650476,18.973549291632892,49.5618176135503,34.443744382523725,18.677464581644607,5.439305139141203,5.439305139141203,0,0,0,1
18,2,186.90260572978423,17.571494775311347,17.515530586613608,59.78810178830429,32.17039161744754,24.64229824229684,5.173678751356942,5.439305139141203,0,1,1,2
18,3,161.5968678934055,19.434041245002533,19.147545954762716,70.4861729242241,37.29897793767242,22.13475059521549,4.217622972729792,5.173678751356942,0,1,1,3
18,4,125.73472219450721,20.374781738673107,20.240642842960703,65.44544607120515,33.166834700111565,22.16246056089426,4.482768212362283,4.217622972729792,1,1,1,4
18,5,84.3725694920131,21.426547142998977,21.306716578486053,60.29118868371181,31.351090865406764,23.34747920407466,5.170269087811764,4.482768212362283,2,1,1,5
18,6,37.601830130457536,22.391508175194996,22.330873635978204,54.853188840241856,28.975704260183488,24.14651883165008,5.846342420194445,5.170269087811764,3,0,0,6
